Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variation,FOR142-red,Dečija radna stolica DISCO-red,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Childrens-Office-Chair-DISCO-Red.jpg,FOR142,0,,Choose Option,red,1,1,7990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR142-orange,Dečija radna stolica DISCO-orange,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Childrens-Office-Chair-DISCO-Orange.jpg,FOR142,1,,Choose Option,orange,1,1,7990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR142-blue,Dečija radna stolica DISCO-blue,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Childrens-Office-Chair-DISCO-Blue.jpg,FOR142,2,,Choose Option,blue,1,1,7990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR142-green,Dečija radna stolica DISCO-green,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Childrens-Office-Chair-DISCO-Green.jpg,FOR142,3,,Choose Option,green,1,1,7990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-00014,P-Garnišna metal IVA-LIST,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Garnišne od 1,2m mogu se proširiti do 2,1m dužine, a garnišne od 2,1m do 3,7m dužine. Nosači garnišni su takođe proširivi. Teleskopske garnišne se prodaju isključivo kao setovi sa svim neophodnim delovima.</p></div>",1,1,Sve za vaš dom>Garnišne,"Sve za vaš dom,Garnišne","https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-IVA-LEAF-C.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-IVA-LEAF-H.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-IVA-LEAF-B.jpg",,,https://matis.rs/product/p-garnisna-metal-iva-list/,Choose Option,white|black|chrome,1,1,,,Dubina (cm):,5,1,1,Dimenzija (cm):,"1.2-2.1, 2.1-3.7",1,1,Dezen:,"Belo, Crno, Hrom",1,1,Vrsta artikla:,Garnišne,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00014-white,P-Garnišna metal IVA-LIST-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-IVA-LEAF-C.jpg,matis-00014,0,,Choose Option,white,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00014-black,P-Garnišna metal IVA-LIST-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-IVA-LEAF-C.jpg,matis-00014,1,,Choose Option,black,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00014-chrome,P-Garnišna metal IVA-LIST-chrome,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-IVA-LEAF-C.jpg,matis-00014,2,,Choose Option,chrome,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-00015,P-Garnišna metal KUPA,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Garnišne od 1,2m mogu se proširiti do 2,1m dužine, a garnišne od 2,1m do 3,7m dužine. Nosači garnišni su takođe proširivi. Teleskopske garnišne se prodaju isključivo kao setovi sa svim neophodnim delovima.</p></div>",1,1,Sve za vaš dom>Garnišne,"Sve za vaš dom,Garnišne","https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-CONE-H.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-CONE-C.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-CONE-B.jpg",,,https://matis.rs/product/p-garnisna-metal-kupa/,Choose Option,white|black|chrome,1,1,,,Dubina (cm):,5,1,1,Dimenzija (cm):,"1.2-2.1, 2.1-3.7",1,1,Dezen:,"Belo, Crno, Hrom",1,1,Vrsta artikla:,Garnišne,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00015-white,P-Garnišna metal KUPA-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-CONE-H.jpg,matis-00015,0,,Choose Option,white,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00015-black,P-Garnišna metal KUPA-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-CONE-H.jpg,matis-00015,1,,Choose Option,black,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00015-chrome,P-Garnišna metal KUPA-chrome,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-CONE-H.jpg,matis-00015,2,,Choose Option,chrome,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-00016,P-Garnišna metal LOPTA,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Garnišne od 1,2m mogu se proširiti do 2,1m dužine, a garnišne od 2,1m do 3,7m dužine. Nosači garnišni su takođe proširivi. Teleskopske garnišne se prodaju isključivo kao setovi sa svim neophodnim delovima.</p></div>",1,1,Sve za vaš dom>Garnišne,"Sve za vaš dom,Garnišne","https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-SPHERE-B.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-SPHERE-H.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-SPHERE-C.jpg",,,https://matis.rs/product/p-garnisna-metal-lopta/,Choose Option,white|black|chrome,1,1,,,Dubina (cm):,5,1,1,Dimenzija (cm):,"1.2-2.1, 2.1-3.7",1,1,Dezen:,"Belo, Crno, Hrom",1,1,Vrsta artikla:,Garnišne,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00016-white,P-Garnišna metal LOPTA-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-SPHERE-B.jpg,matis-00016,0,,Choose Option,white,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00016-black,P-Garnišna metal LOPTA-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-SPHERE-B.jpg,matis-00016,1,,Choose Option,black,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00016-chrome,P-Garnišna metal LOPTA-chrome,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-SPHERE-B.jpg,matis-00016,2,,Choose Option,chrome,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-00017,P-Garnišna metal POLULOPTA,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Garnišne od 1,2m mogu se proširiti do 2,1m dužine, a garnišne od 2,1m do 3,7m dužine. Nosači garnišni su takođe proširivi. Teleskopske garnišne se prodaju isključivo kao setovi sa svim neophodnim delovima.</p></div>",1,1,Sve za vaš dom>Garnišne,"Sve za vaš dom,Garnišne","https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-HALF-SPHERE-C.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-HALF-SPHERE-H.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-HALF-SPHERE-B.jpg",,,https://matis.rs/product/p-garnisna-metal-polulopta/,Choose Option,white|black|chrome,1,1,,,Dubina (cm):,5,1,1,Dimenzija (cm):,"1.2-2.1, 2.1-3.7",1,1,Dezen:,"Belo, Crno, Hrom",1,1,Vrsta artikla:,Garnišne,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00017-white,P-Garnišna metal POLULOPTA-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-HALF-SPHERE-C.jpg,matis-00017,0,,Choose Option,white,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00017-black,P-Garnišna metal POLULOPTA-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-HALF-SPHERE-C.jpg,matis-00017,1,,Choose Option,black,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00017-chrome,P-Garnišna metal POLULOPTA-chrome,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-HALF-SPHERE-C.jpg,matis-00017,2,,Choose Option,chrome,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,MITA153,Trpezarijski sto ML 7 Plus,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><div class=""row""><div class=""col-md-6""><div class=""product-description-block"">Trpezarijski sto ML 7 Plus, lep i okrugao, uklopiće se i u manje trpezarije. Ovaj sto ima mogućnost produžetka od 40cm što ga pretvara u veći ovalni sto. Izrađen je kombinacijom bukovog drveta i furniranog medijapana. Dizajniran je u klasičnom stilu sa velikim brojem sitnih detalja. Lako se uklapa u sve ambijente i idealan je za sve prilike od svakodnevne upotrebe do porodičnih okupljanja.</div></div></div><div class=""row""><div class=""col-md-12""></div></div></div>",1,1,Trpezarije>Trpezarijski stolovi,"Trpezarije,Trpezarijski stolovi",https://matis.rs/wp-content/uploads/2018/08/Dining-table-ML-7-Plus-Wenge.jpg,,,https://matis.rs/product/trpezarijski-sto-ml-7-plus/,Choose Option,wenge,1,1,,,Širina (cm):,100/140,1,1,Dubina (cm):,100,1,1,Visina (cm):,77,1,1,Dimenzija (cm):,100/140×100,1,1,Funkcija razvlačenja:,DA,1,1,Dimenzija rasklopljenog (cm):,140×100,1,1,Materijal konstrukcije:,Puno drvo,1,1,Materijal ploče:,Medijapan – MDF,1,1,Debljina ploče:,20,1,1,Nogari:,Puno drvo,1,1,Visina nogara:,69,1,1,Visina sorga (cm):,4,1,1,Vrsta artikla:,Trpezarijski sto,1,1,Dezen:,Wenge,1,1,Težina (kg):,37,1,1,Bajc karta:,DA,1,1,Proizvođač:,Mita,1,1,Zemlja porekla:,Srbija,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,MITA153-wenge,Trpezarijski sto ML 7 Plus-wenge,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Dining-table-ML-7-Plus-Wenge.jpg,MITA153,0,,Choose Option,wenge,1,1,39890,27923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-00018,P-Garnišna metal Z.VALJAK,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Garnišne od 1,2m mogu se proširiti do 2,1m dužine, a garnišne od 2,1m do 3,7m dužine. Nosači garnišni su takođe proširivi. Teleskopske garnišne se prodaju isključivo kao setovi sa svim neophodnim delovima.</p></div>",1,1,Sve za vaš dom>Garnišne,"Sve za vaš dom,Garnišne","https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-P.CYLINDER-H.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-P.CYLINDER-C.jpg,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-P.CYLINDER-B.jpg",,,https://matis.rs/product/p-garnisna-metal-z-valjak/,Choose Option,white|black|chrome,1,1,,,Dubina (cm):,5,1,1,Dimenzija (cm):,"1.2-2.1, 2.1-3.7",1,1,Dezen:,"Belo, Crno, Hrom",1,1,Vrsta artikla:,Garnišne,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00018-white,P-Garnišna metal Z.VALJAK-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-P.CYLINDER-H.jpg,matis-00018,0,,Choose Option,white,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00018-black,P-Garnišna metal Z.VALJAK-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-P.CYLINDER-H.jpg,matis-00018,1,,Choose Option,black,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-00018-chrome,P-Garnišna metal Z.VALJAK-chrome,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/P-Rod-metal-P.CYLINDER-H.jpg,matis-00018,2,,Choose Option,chrome,1,1,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,FOR079,Barska stolica WAVE,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><div class=""row""><div class=""col-md-6""><div class=""product-description-block"">Barska stolica WAVE spada u red barskih stolica manjih dimanzija. Pravo je rešenje za vas ukoliko želite da štedite na prostoru, a u isto vreme dobijete kvalitetan i udoban komad nameštaja. Konstrukcija od hromiranog čelika garantuje kvalitet i izdržljivost, a sedalni deo od eko-kože, liftomat za podešavanje visine.</div></div></div><div class=""row""><div class=""col-md-12""></div></div></div>",1,1,Trpezarije>Barske stolice,"Trpezarije,Barske stolice",https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Wave-Black.jpg,,,https://matis.rs/product/barska-stolica-wave/,Choose Option,white|black,1,1,,,Težina,-,1,1,Širina (cm):,38,1,1,Dubina (cm):,"37,5",1,1,Visina (cm):,63-83,1,1,Materijal konstrukcije:,Metal,1,1,Materijal sedišta:,Eko koža,1,1,Liftomat:,DA,1,1,Dezen:,"Belo, Crno",1,1,Vrsta artikla:,Barska stolica,1,1,Proizvođač:,Fortrade,1,1,Zemlja porekla:,Kina,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR079-white,Barska stolica WAVE-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Wave-White.jpg,FOR079,0,,Choose Option,white,1,1,6990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR079-black,Barska stolica WAVE-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Wave-Black.jpg,FOR079,1,,Choose Option,black,1,1,6990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,FOR153,Barska stolica LINE,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><div class=""row""><div class=""col-md-6""><div class=""product-description-block"">Najistaknutija karakteristika barske stolice LINE je njen sedalni deo i naslon sa tapaciranim naslonom od eko-kože. Konstruisana je tako da savršeno prati liniju leđa i pruža potporu i tokom dužeg sedenja. Liftomat za podešavanje visine od hromiranog čelika.</div></div></div><div class=""row""><div class=""col-md-12""></div></div></div>",1,1,Trpezarije>Barske stolice,"Trpezarije,Barske stolice","https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Line-Brown.jpg,https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Line-Beige.jpg",,,https://matis.rs/product/barska-stolica-line/,Choose Option,beige|brown,1,1,,,Težina,8.6 kg,1,1,Širina (cm):,41,1,1,Dubina (cm):,55,1,1,Visina (cm):,86-106,1,1,Materijal konstrukcije:,Metal,1,1,Materijal naslona:,Eko koža,1,1,Materijal sedišta:,Eko koža,1,1,Liftomat:,DA,1,1,Dezen:,"Bež, Braon",1,1,Vrsta artikla:,Barska stolica,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR153-beige,Barska stolica LINE-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Line-Beige.jpg,FOR153,0,,Choose Option,beige,1,1,9990,7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR153-brown,Barska stolica LINE-brown,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Line-Brown.jpg,FOR153,1,,Choose Option,brown,1,1,9990,7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,FOR186,Barska stolica HOT,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><div class=""row""><div class=""col-md-6""><div class=""product-description-block"">HOT je barska stolica više kategorije. Naslon i sedalni deo su u potpunosti tapacirani i dolaze u nekoliko elegantnih dezena eko-kože, pa se barska stolica HOT bez problema može uklopiti u svaki enterijer. Liftomat za podešavanje visine od hromiranog čelika.</div></div></div><div class=""row""><div class=""col-md-12""></div></div></div>",1,1,Trpezarije>Barske stolice,"Trpezarije,Barske stolice",https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Hot-Brown.jpg,,,https://matis.rs/product/barska-stolica-hot/,Choose Option,brown,1,1,,,Težina,-,1,1,Širina (cm):,49,1,1,Dubina (cm):,42,1,1,Visina (cm):,76-97,1,1,Materijal konstrukcije:,Metal,1,1,Materijal naslona:,Eko koža,1,1,Materijal sedišta:,Eko koža,1,1,Liftomat:,DA,1,1,Dezen:,Braon,1,1,Vrsta artikla:,Barska stolica,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,FOR186-brown,Barska stolica HOT-brown,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/08/Bar-stool-Hot-Brown.jpg,FOR186,0,,Choose Option,brown,1,1,9990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
