Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variable,160573,Dnevna soba Denver – Visoka vitrina,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Dnevna soba Denver – Visoka vitrina, modernog i praktičnog dizajna, uklopiće se u svaku prostoriju. Pored vašeg doma, možete je koristiti u kancelariji ili drugim radnim prostorijama. Zauzima veoma malo prostora, pa je njena prednost maksimalna iskorišćenost uz elegantan dizajn. Denver visoka vitrina izrađena od kvalitetnog univera debljine 18mm. Nogari od metala obezbeđuju. Usporivači omogućavaju tiho i lagano zatvaranje vrata, čime se sprečava oštećenje vrata i šarki, a takođe doprinose dužem veku trajanja elementa. Denver visoka vitrina je savršeno rešenje za organizaciju i prikazivanje vaših dragocenosti i ukrasnih predmeta. Sa svojim visokokvalitetnim materijalima, praktičnim funkcionalnostima i atraktivnim dezenima, ova vitrina donosi funkcionalnost, estetiku i dugotrajnost u vaš dom. Dostupan u dve atraktivne kombinacije dekora – Hrast kalaj i Antracit, kao i Hrast kalaj i Belo sjaj – Klub sto Denver nudi fleksibilnost u odabiru stila koji najbolje odgovara vašem enterijeru.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/dnevne-sobe/dnevne-sobe-od-univera/denver/"" rel=""tag"">Dnevna soba Denver</a>, <a href=""https://matis.rs/product-category/komode-tv-komode-vitrine-i-police/vitrine/"" rel=""tag"">Vitrine</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/denver/"" rel=""tag"">Denver</a>, <a href=""https://matis.rs/product-tag/dnevna-soba/"" rel=""tag"">dnevna soba</a>, <a href=""https://matis.rs/product-tag/dnevne-sobe/"" rel=""tag"">dnevne sobe</a>, <a href=""https://matis.rs/product-tag/dnevni-boravak/"" rel=""tag"">dnevni boravak</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/matis-visoka-vitrina/"" rel=""tag"">matis visoka vitrina</a>, <a href=""https://matis.rs/product-tag/matisgroup/"" rel=""tag"">matisgroup</a>, <a href=""https://matis.rs/product-tag/mdf/"" rel=""tag"">mdf</a>, <a href=""https://matis.rs/product-tag/medijapan/"" rel=""tag"">medijapan</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/regali/"" rel=""tag"">regali</a>, <a href=""https://matis.rs/product-tag/staklena-vitrina/"" rel=""tag"">staklena vitrina</a>, <a href=""https://matis.rs/product-tag/visoka-vitrina/"" rel=""tag"">visoka vitrina</a>, <a href=""https://matis.rs/product-tag/visoka-vitrina-matis/"" rel=""tag"">visoka vitrina matis</a>, <a href=""https://matis.rs/product-tag/vitrina/"" rel=""tag"">vitrína</a>, <a href=""https://matis.rs/product-tag/vitrine/"" rel=""tag"">vitrine</a></span></div></div>",1,1,Komode>TV komode>vitrine i police>Vitrine,"Komode,TV komode,vitrine i police,Vitrine","https://matis.rs/wp-content/uploads/2023/04/Dnevna-soba-Denver-Vitrina-Visoka-Hrast-kalaj-Antracit.jpg,https://matis.rs/wp-content/uploads/2023/04/Dnevna-soba-Denver-Vitrina-niska-Kalaja-Belo-2.jpg,https://matis.rs/wp-content/uploads/2023/04/Dnevna-soba-Denver.jpg,https://matis.rs/wp-content/uploads/2023/04/Dnevna-soba-Denver-2.jpg",,,https://matis.rs/product/dnevna-soba-denver-visoka-vitrina/,Choose Option,"hrast-kalaj-antracit,hrast-kalaj-belo-sjaj",1,1,,,Širina (cm):,71,1,1,Dubina (cm):,35,1,1,Visina (cm):,"190,2",1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Ručice:,Metal,1,1,Nogari:,Metal,1,1,Usporivači:,DA,1,1,Broj polica:,4,1,1,Dezen:,"Hrast kalaj – Antracit, Hrast kalaj – Belo sjaj",1,1,Vrsta artikla:,Vitrina,1,1,Proizvođač:,Matis,1,1,Broj koleta:,2,1,1,Dimenzije koleta (ŠxDxV):,"1/2: 36×10,5×177,5 cm, 2/2: 39×10,5×81,5 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,160574,Dnevna soba Denver – Visoka vitrina-hrast-kalaj-antracit,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Dnevna-soba-Denver-Vitrina-Visoka-Hrast-kalaj-Antracit.jpg,160573,0,,Choose Option,hrast-kalaj-antracit,1,1,"22.430,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,160573,Dnevna soba Denver – Visoka vitrina-hrast-kalaj-belo-sjaj,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Dnevna-soba-Denver-Vitrina-niska-Kalaja-Belo-2.jpg,160573,1,,Choose Option,hrast-kalaj-belo-sjaj,1,1,"22.430,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,150373,Predsoblje Denver – Čiviluk,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><div class=""electro-description clearfix""><div class=""electro-description clearfix""><p>Čiviluk je praktičan i stilski dodatak za vašem predsoblja. Denver čiviluk, dostupan je u dva dezena, sa dimenzijama 67,2×21,3×67,2 cm, poseduje 5 pravilno raspoređenih čiviluka za kačenje. Izrađen od kvalitetnog univera debljine 18mm. Idealan je za održavanje reda i organizacije u vašem predsoblju.</p></div></div></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/predsoblja/civiluci/"" rel=""tag"">Čiviluci</a>, <a href=""https://matis.rs/product-category/predsoblja/predsoblje-denver/"" rel=""tag"">Predsoblje Denver</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/denver/"" rel=""tag"">Denver</a>, <a href=""https://matis.rs/product-tag/kabineti-za-obucu/"" rel=""tag"">kabineti za obucu</a>, <a href=""https://matis.rs/product-tag/kredenci-za-obucu/"" rel=""tag"">kredenci za obucu</a>, <a href=""https://matis.rs/product-tag/ormari-za-predsoblje/"" rel=""tag"">ormari za predsoblje</a></span></div></div>",1,1,Predsoblja>Čiviluci,"Predsoblja,Čiviluci","https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Civiluk-Hrast-Kalaj-Antracit.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Civiluk-Hrast-Kalaj-Belo-sjaj.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1-1.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1.jpg",,,https://matis.rs/product/predsoblje-denver-civiluk/,Choose Option,"hrast-kalaj-antracit,hrast-kalaj-belo-sjaj",1,1,,,Širina (cm):,67,1,1,Dubina (cm):,2,1,1,Visina (cm):,67,1,1,Materijal konstrukcije:,Univer,1,1,Debljina univera:,18,1,1,Vešalica:,DA,1,1,Dezen:,"Hrast kalaj – Antracit, Hrast kalaj – Belo sjaj",1,1,Vrsta artikla:,Predsoblje,1,1,Proizvođač:,Matis,1,1,Broj koleta:,1,1,1,Dimenzije koleta (ŠxDxV):,"1/1: 40,5×6,5×68 cm",1,1,Težina koleta (kg):,"1/1: 8,6 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,150374,Predsoblje Denver – Čiviluk-hrast-kalaj-antracit,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Civiluk-Hrast-Kalaj-Antracit.jpg,150373,0,,Choose Option,hrast-kalaj-antracit,1,1,"7.060,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,150373,Predsoblje Denver – Čiviluk-hrast-kalaj-belo-sjaj,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Civiluk-Hrast-Kalaj-Belo-sjaj.jpg,150373,1,,Choose Option,hrast-kalaj-belo-sjaj,1,1,"7.060,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,150273,Predsoblje Denver – Komodica,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><div class=""electro-description clearfix""><p>Komodica Denver pruža dodatni prostor za odlaganje u predsoblju. Dostupna u dva atraktivna dezena – Hrast kalaj/Belo sjaj i Hrast kalaj/Antracit, ova komodica je elegantno rešenje koje će uneti praktičnost i stil u vaše predsoblje. Sa dimenzijama od 71x35x188,2 cm, Denver komodica pruža dovoljno dodatnog prostora za odlaganje. Izrađena od kvalitetnog univera debljine 18mm, koji pruža stabilnost i dugotrajnost elementa. Vrata komodeice su opremljena usporivačima, što omogućava tiho i lagano zatvaranje, sprečavajući oštećenja vrata prilikom zatvaranja.</p></div></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/predsoblja/komode-za-predsoblja/"" rel=""tag"">Komode za predsoblja</a>, <a href=""https://matis.rs/product-category/predsoblja/predsoblje-denver/"" rel=""tag"">Predsoblje Denver</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/denver/"" rel=""tag"">Denver</a>, <a href=""https://matis.rs/product-tag/kabineti-za-obucu/"" rel=""tag"">kabineti za obucu</a>, <a href=""https://matis.rs/product-tag/kredenci-za-obucu/"" rel=""tag"">kredenci za obucu</a>, <a href=""https://matis.rs/product-tag/ormari-za-predsoblje/"" rel=""tag"">ormari za predsoblje</a></span></div></div>",1,1,Predsoblja>Komode za predsoblja,"Predsoblja,Komode za predsoblja","https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Komodica-Hrast-Kalaj-Antracit.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Komodica-Hrast-Kalaj-Belo-sjaj.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1-1.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1.jpg",,,https://matis.rs/product/predsoblje-denver-komodica/,Choose Option,"hrast-kalaj-antracit,hrast-kalaj-belo-sjaj",1,1,,,Širina (cm):,71,1,1,Dubina (cm):,35,1,1,Visina (cm):,52,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Ručice:,Metal,1,1,Usporivači:,DA,1,1,Dezen:,"Hrast kalaj – Antracit, Hrast kalaj – Belo sjaj",1,1,Vrsta artikla:,Predsoblje,1,1,Proizvođač:,Matis,1,1,Broj koleta:,2,1,1,Dimenzije koleta (ŠxDxV):,"1/2: 36x10x72 cm, 2/2: 39×5,5×40,5 cm",1,1,Težina koleta (kg):,"2/2: 4,5 kg, 1/2: 11,7 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,150274,Predsoblje Denver – Komodica-hrast-kalaj-antracit,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Komodica-Hrast-Kalaj-Antracit.jpg,150273,0,,Choose Option,hrast-kalaj-antracit,1,1,"6.330,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,150273,Predsoblje Denver – Komodica-hrast-kalaj-belo-sjaj,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Komodica-Hrast-Kalaj-Belo-sjaj.jpg,150273,1,,Choose Option,hrast-kalaj-belo-sjaj,1,1,"6.330,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,150573,Predsoblje Denver – Cipelar,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Cipelar Denver dostupan u dva atraktivna dezena – Hrast kalaj/Belo sjaj i Hrast kalaj/Antracit, sa dimenzijama od 71x35x188,2 cm. Unutrašnjost cipelara podeljena je sa dve police kako bi lako organizovali svoju obuću. Cipelar poseduje fioku koja vam omogućava dodatno odlaganje manjih predmeta. Izrađen je od kvalitetnog univera debljine 18mm, što garantuje njegovu stabilnost i dugotrajnost. Vrata ormara su opremljena usporivačima, što omogućava tiho i lagano zatvaranje, sprečavajući oštećenja vrata prilikom zatvaranja. Nogari i ručice cipelara su izrađeni od metala, pružajući mu moderan izgled i dodatnu izdržljivost elementa. Cipelar Denver je idealan izbor za one koji žele organizovano i estetski privlačno cipelar za predsoblje. Sa svojim prostranim dizajnom, podeljenim prostorom za obuću i elegantnim metalnim detaljima, Denver cipelar će zadovoljiti sve vaše potrebe za odlaganjem obuće i uneti stil u vaš prostor.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/predsoblja/cipelari/"" rel=""tag"">Cipelari</a>, <a href=""https://matis.rs/product-category/predsoblja/predsoblje-denver/"" rel=""tag"">Predsoblje Denver</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/denver/"" rel=""tag"">Denver</a>, <a href=""https://matis.rs/product-tag/kabineti-za-obucu/"" rel=""tag"">kabineti za obucu</a>, <a href=""https://matis.rs/product-tag/kredenci-za-obucu/"" rel=""tag"">kredenci za obucu</a>, <a href=""https://matis.rs/product-tag/ormari-za-predsoblje/"" rel=""tag"">ormari za predsoblje</a></span></div></div>",1,1,Predsoblja>Cipelari,"Predsoblja,Cipelari","https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Cipelar-Hrast-Kalaj-Antracit.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Cipelar-Hrast-Kalaj-Belo-sjaj.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1-1.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1.jpg",,,https://matis.rs/product/predsoblje-denver-cipelar/,Choose Option,"hrast-kalaj-antracit,hrast-kalaj-belo-sjaj",1,1,,,Širina (cm):,71,1,1,Dubina (cm):,35,1,1,Visina (cm):,92,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Broj polica:,2,1,1,Ručice:,Metal,1,1,Usporivači:,DA,1,1,Teleskopske fioke:,DA,1,1,Dezen:,"Hrast kalaj – Antracit, Hrast kalaj – Belo sjaj",1,1,Vrsta artikla:,Predsoblje,1,1,Proizvođač:,Matis,1,1,Broj koleta:,2,1,1,Dimenzije koleta (ŠxDxV):,"1/2: 43,5×10,5×81,5 cm, 2/2: 43,5×10,5×81,5 cm",1,1,Težina koleta (kg):,"1/2: 19,9 kg, 2/2: 19,9 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,150574,Predsoblje Denver – Cipelar-hrast-kalaj-antracit,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Cipelar-Hrast-Kalaj-Antracit.jpg,150573,0,,Choose Option,hrast-kalaj-antracit,1,1,"10.760,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,150573,Predsoblje Denver – Cipelar-hrast-kalaj-belo-sjaj,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Cipelar-Hrast-Kalaj-Belo-sjaj.jpg,150573,1,,Choose Option,hrast-kalaj-belo-sjaj,1,1,"10.760,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,1501O73,Predsoblje Denver – Ormar sa ogledalom,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Denver ormar je elegantno i funkcionalno rešenje za organizaciju vašeg prostora. Dostupan u dva atraktivna dezena – Hrast kalaj/Belo sjaj i Hrast kalaj/Antracit. Sa dimenzijama 71x35x188,2 cm, Denver ormar pruža dovoljno prostora za odlaganje vaše garderobe, obuće i ostalih predmeta. Izrađen je od kvalitetnog univera debljine 18mm, što garantuje njegovu stabilnost i dugotrajnost. Unutrašnjost ormara je podeljena sa 4 police, koje vam omogućavaju da organizujete svoje stvari po želji. Bez obzira da li su u pitanju sklopivi komadi, cipele ili ostala garderoba, Denver ormar će vam pružiti dovoljno prostora za sve vaše potrebe. Vrata ormara su opremljena usporivačima, što omogućava tiho i lagano zatvaranje, sprečavajući oštećenja prilikom zatvaranja. Nogari i ručice ormara su izrađeni od metala, dodatno dodaju dozu elegancije i stabilnosti elementa.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/predsoblja/ormari-za-predsoblja/"" rel=""tag"">Ormari za predsoblja</a>, <a href=""https://matis.rs/product-category/predsoblja/predsoblje-denver/"" rel=""tag"">Predsoblje Denver</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/denver/"" rel=""tag"">Denver</a>, <a href=""https://matis.rs/product-tag/kabineti-za-obucu/"" rel=""tag"">kabineti za obucu</a>, <a href=""https://matis.rs/product-tag/kredenci-za-obucu/"" rel=""tag"">kredenci za obucu</a>, <a href=""https://matis.rs/product-tag/ormari-za-predsoblje/"" rel=""tag"">ormari za predsoblje</a></span></div></div>",1,1,Predsoblja>Ormari za predsoblja,"Predsoblja,Ormari za predsoblja","https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Ormar-Ogledalo-KalajAntracit.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Ormar-Ogledalo-Hrast-Kalaj-Belo-sjaj.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1-1.jpg,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-ambijent-1.jpg",,,https://matis.rs/product/predsoblje-denver-ormar-sa-ogledalom/,Choose Option,"hrast-kalaj-antracit,hrast-kalaj-belo-sjaj",1,1,,,Širina (cm):,71,1,1,Dubina (cm):,35,1,1,Visina (cm):,188,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Broj polica:,4,1,1,Ručice:,Metal,1,1,Usporivači:,DA,1,1,Dezen:,"Hrast kalaj – Antracit, Hrast kalaj – Belo sjaj",1,1,Vrsta artikla:,Predsoblje,1,1,Proizvođač:,Matis,1,1,Broj koleta:,2,1,1,Dimenzije koleta (ŠxDxV):,"1/2: 36x10x175,5 cm, 40,5×5,5×177,5 cm",1,1,Težina koleta (kg):,"1/2: 34,5 kg, 2/2: 22,2 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,1501O74,Predsoblje Denver – Ormar sa ogledalom-hrast-kalaj-antracit,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Ormar-Ogledalo-KalajAntracit.jpg,1501O73,0,,Choose Option,hrast-kalaj-antracit,1,1,"17.290,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,1501O73,Predsoblje Denver – Ormar sa ogledalom-hrast-kalaj-belo-sjaj,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/04/Predsoblje-Denver-Ormar-Ogledalo-Hrast-Kalaj-Belo-sjaj.jpg,1501O73,1,,Choose Option,hrast-kalaj-belo-sjaj,1,1,"17.290,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
